X,Y,#
3656,2740,133
x,y
[3247 2734]
[3246 2735]
[3245 2735]
[3244 2736]
[3244 2739]
[3256 2739]
[3255 2738]
[3255 2737]
[3253 2735]
[3252 2735]
[3251 2734]
[1199 1398]
[1200 1397]
[1200 1393]
[1198 1391]
[1198 1390]
[1196 1388]
[1195 1388]
[1194 1387]
[1193 1387]
[1192 1386]
[1191 1386]
[1190 1385]
[1187 1385]
[1143 1381]
[1141 1383]
[1140 1383]
[1141 1384]
[1140 1385]
[1139 1385]
[1138 1386]
[1137 1386]
[1136 1387]
[1135 1387]
[1134 1388]
[1133 1388]
[1132 1389]
[1131 1389]
[1129 1391]
[1128 1391]
[1128 1394]
[1127 1395]
[1126 1395]
[1125 1396]
[1125 1397]
[1122 1400]
[1122 1401]
[1120 1403]
[1119 1403]
[1119 1404]
[1113 1410]
[1112 1410]
[1111 1411]
[1111 1412]
[1109 1414]
[1109 1415]
[1108 1416]
[1108 1417]
[1106 1419]
[1106 1421]
[1104 1423]
[1104 1426]
[1106 1428]
[1107 1428]
[1108 1429]
[1110 1429]
[1111 1428]
[1112 1428]
[1115 1425]
[1115 1424]
[1118 1421]
[1119 1421]
[1120 1420]
[1120 1419]
[1123 1416]
[1125 1416]
[1128 1413]
[1129 1413]
[1129 1411]
[1133 1407]
[1134 1407]
[1138 1403]
[1138 1402]
[1139 1401]
[1139 1399]
[1141 1397]
[1141 1395]
[1140 1394]
[1140 1392]
[1142 1390]
[1145 1390]
[1146 1389]
[1147 1389]
[1148 1388]
[1148 1382]
[1147 1381]
[1146 1382]
[1145 1382]
[1144 1381]
[3028 1329]
[3027 1330]
[3026 1330]
[3021 1335]
[3021 1338]
[3022 1339]
[3022 1341]
[3023 1342]
[3024 1342]
[3025 1343]
[3028 1343]
[3029 1344]
[3033 1344]
[3034 1343]
[3036 1343]
[3037 1342]
[3037 1341]
[3038 1340]
[3038 1335]
[3037 1334]
[3037 1333]
[3034 1330]
[3034 1329]
[ 267 1247]
[ 266 1248]
[ 265 1248]
[ 265 1249]
[ 264 1250]
[ 263 1250]
[ 263 1251]
[ 266 1254]
[ 267 1254]
[ 268 1255]
[ 269 1255]
[ 270 1254]
[ 272 1254]
[ 273 1253]
[ 274 1253]
[ 274 1251]
[ 272 1249]
[ 273 1248]
[ 270 1248]
[ 269 1247]
[2513 1214]
[2512 1215]
[2510 1215]
[2510 1216]
[2509 1217]
[2509 1222]
[2511 1224]
[2511 1225]
[2512 1225]
[2513 1226]
[2515 1226]
[2517 1224]
[2517 1218]
[1633 1207]
[1632 1208]
[1631 1208]
[1631 1214]
[1632 1215]
[1632 1216]
[1638 1216]
[1639 1215]
[1639 1214]
[1640 1213]
[1640 1212]
[1639 1211]
[1639 1209]
[1637 1207]
[ 412 1168]
[ 413 1168]
[ 414 1169]
[ 412 1171]
[ 410 1171]
[ 410 1173]
[ 411 1174]
[ 411 1175]
[ 413 1175]
[ 414 1174]
[ 416 1174]
[ 417 1173]
[ 417 1170]
[ 416 1169]
[ 414 1169]
[ 413 1168]
[2321 1163]
[2320 1164]
[2319 1164]
[2318 1165]
[2317 1165]
[2316 1166]
[2315 1166]
[2315 1167]
[2314 1168]
[2314 1172]
[2315 1173]
[2322 1173]
[2324 1171]
[2324 1170]
[2325 1169]
[2325 1165]
[2324 1164]
[2323 1164]
[2322 1163]
[2507 1117]
[2506 1118]
[2505 1118]
[2504 1119]
[2502 1119]
[2502 1120]
[2501 1121]
[2500 1121]
[2500 1122]
[2496 1126]
[2496 1127]
[2494 1129]
[2494 1130]
[2492 1132]
[2492 1133]
[2491 1134]
[2491 1135]
[2490 1136]
[2490 1137]
[2489 1138]
[2489 1146]
[2490 1147]
[2490 1149]
[2491 1150]
[2491 1155]
[2492 1156]
[2492 1158]
[2494 1160]
[2494 1162]
[2495 1163]
[2495 1164]
[2498 1167]
[2498 1168]
[2501 1171]
[2501 1172]
[2502 1173]
[2503 1173]
[2507 1177]
[2507 1178]
[2508 1179]
[2508 1181]
[2507 1182]
[2508 1183]
[2508 1185]
[2509 1186]
[2509 1187]
[2511 1189]
[2511 1190]
[2512 1191]
[2512 1192]
[2513 1193]
[2513 1194]
[2514 1195]
[2514 1197]
[2515 1198]
[2515 1199]
[2516 1200]
[2516 1202]
[2519 1205]
[2519 1206]
[2522 1209]
[2522 1211]
[2530 1219]
[2531 1219]
[2532 1220]
[2534 1220]
[2535 1221]
[2536 1221]
[2537 1220]
[2539 1220]
[2541 1218]
[2542 1218]
[2543 1217]
[2543 1216]
[2546 1213]
[2547 1213]
[2547 1212]
[2552 1207]
[2552 1206]
[2553 1205]
[2553 1204]
[2554 1203]
[2554 1201]
[2555 1200]
[2555 1198]
[2556 1197]
[2555 1196]
[2556 1195]
[2556 1193]
[2557 1192]
[2557 1188]
[2556 1187]
[2556 1184]
[2555 1183]
[2555 1181]
[2553 1179]
[2553 1178]
[2551 1176]
[2551 1174]
[2550 1173]
[2549 1173]
[2548 1172]
[2548 1171]
[2545 1168]
[2545 1167]
[2543 1165]
[2543 1163]
[2542 1162]
[2542 1160]
[2541 1159]
[2541 1150]
[2540 1149]
[2540 1147]
[2539 1146]
[2539 1145]
[2538 1144]
[2538 1142]
[2537 1141]
[2537 1140]
[2536 1139]
[2536 1138]
[2535 1137]
[2535 1136]
[2534 1135]
[2534 1134]
[2533 1133]
[2532 1133]
[2531 1132]
[2531 1131]
[2530 1130]
[2529 1130]
[2527 1128]
[2526 1128]
[2524 1126]
[2523 1126]
[2520 1123]
[2520 1122]
[2519 1122]
[2518 1121]
[2517 1121]
[2514 1118]
[2513 1118]
[2512 1117]
[1640 1091]
[1639 1092]
[1636 1092]
[1634 1094]
[1634 1095]
[1633 1096]
[1633 1098]
[1632 1099]
[1632 1106]
[1634 1108]
[1634 1109]
[1636 1111]
[1636 1112]
[1637 1113]
[1638 1113]
[1639 1114]
[1641 1114]
[1642 1115]
[1645 1115]
[1647 1113]
[1648 1113]
[1654 1107]
[1654 1106]
[1655 1105]
[1655 1104]
[1656 1103]
[1656 1100]
[1655 1099]
[1655 1098]
[1654 1097]
[1654 1096]
[1653 1095]
[1653 1094]
[1652 1093]
[1651 1093]
[1650 1092]
[1650 1091]
[ 440 1056]
[ 440 1057]
[ 438 1059]
[ 438 1061]
[ 439 1062]
[ 440 1062]
[ 442 1064]
[ 447 1064]
[ 448 1063]
[ 448 1062]
[ 449 1061]
[ 448 1060]
[ 448 1059]
[ 447 1058]
[ 446 1058]
[ 445 1057]
[ 444 1057]
[ 443 1056]
[ 456 1041]
[ 455 1042]
[ 454 1042]
[ 453 1043]
[ 452 1043]
[ 448 1047]
[ 448 1049]
[ 447 1050]
[ 453 1056]
[ 455 1056]
[ 456 1057]
[ 457 1057]
[ 458 1058]
[ 460 1058]
[ 461 1059]
[ 464 1059]
[ 465 1058]
[ 466 1058]
[ 468 1056]
[ 468 1055]
[ 469 1054]
[ 469 1052]
[ 468 1051]
[ 469 1050]
[ 469 1049]
[ 468 1048]
[ 468 1046]
[ 467 1045]
[ 466 1045]
[ 465 1044]
[ 465 1043]
[ 466 1042]
[ 466 1041]
[ 465 1041]
[ 464 1042]
[ 459 1042]
[ 458 1041]
[2685 1031]
[2684 1032]
[2683 1032]
[2682 1033]
[2682 1035]
[2684 1037]
[2684 1039]
[2685 1040]
[2685 1045]
[2686 1046]
[2686 1047]
[2687 1048]
[2688 1047]
[2689 1047]
[2690 1046]
[2690 1045]
[2691 1044]
[2691 1043]
[2692 1042]
[2692 1038]
[2691 1037]
[2691 1034]
[2690 1034]
[2689 1033]
[2689 1032]
[2688 1032]
[2687 1031]
[721 978]
[720 979]
[720 980]
[719 981]
[718 981]
[718 984]
[717 985]
[717 986]
[718 987]
[717 988]
[717 990]
[716 991]
[716 995]
[717 996]
[717 999]
[ 718 1000]
[ 719 1000]
[ 720 1001]
[ 722 1001]
[ 723 1002]
[ 724 1001]
[ 725 1001]
[ 726 1002]
[ 727 1002]
[ 728 1001]
[ 729 1001]
[ 730 1000]
[ 731 1000]
[733 998]
[733 996]
[734 995]
[734 994]
[733 993]
[733 992]
[732 991]
[732 989]
[731 988]
[731 987]
[730 986]
[730 985]
[729 984]
[729 982]
[725 978]
[383 973]
[382 974]
[379 974]
[378 975]
[378 978]
[379 979]
[379 980]
[381 982]
[382 982]
[383 983]
[387 983]
[388 984]
[390 982]
[391 982]
[391 981]
[392 980]
[391 979]
[391 976]
[390 976]
[389 975]
[388 975]
[387 974]
[385 974]
[384 973]
[2161  968]
[2160  969]
[2160  973]
[2158  975]
[2157  975]
[2158  975]
[2160  977]
[2160  978]
[2161  979]
[2161  981]
[2163  981]
[2164  982]
[2165  981]
[2165  980]
[2166  979]
[2168  979]
[2168  978]
[2167  978]
[2166  977]
[2166  976]
[2165  975]
[2165  973]
[2164  974]
[2161  971]
[2162  970]
[2161  969]
[2149  962]
[2150  961]
[2151  962]
[2155  962]
[2156  963]
[2156  964]
[2157  964]
[2158  965]
[2161  965]
[2162  964]
[2164  964]
[2165  965]
[2169  965]
[2170  966]
[2171  965]
[2173  967]
[2174  967]
[2176  969]
[2176  970]
[2177  970]
[2178  971]
[2178  975]
[2177  976]
[2175  976]
[2175  977]
[2174  978]
[2173  978]
[2173  980]
[2172  981]
[2170  981]
[2169  982]
[2170  983]
[2166  987]
[2165  987]
[2167  987]
[2168  988]
[2168  985]
[2169  984]
[2171  986]
[2171  989]
[2172  990]
[2172  994]
[2171  995]
[2171  998]
[2169 1000]
[2169 1001]
[2168 1002]
[2167 1002]
[2165 1004]
[2164 1004]
[2162 1006]
[2161 1006]
[2160 1005]
[2160 1004]
[2158 1002]
[2158 1000]
[2157  999]
[2157  998]
[2158  997]
[2159  997]
[2158  996]
[2158  995]
[2159  994]
[2160  995]
[2161  995]
[2162  994]
[2164  994]
[2165  993]
[2166  993]
[2166  992]
[2165  992]
[2164  991]
[2165  990]
[2163  988]
[2162  989]
[2159  989]
[2158  990]
[2158  992]
[2157  993]
[2156  992]
[2156  991]
[2154  989]
[2154  986]
[2155  985]
[2155  984]
[2156  983]
[2156  982]
[2157  981]
[2157  980]
[2152  975]
[2152  974]
[2151  973]
[2151  972]
[2152  971]
[2152  970]
[2151  971]
[2150  970]
[2150  969]
[2151  968]
[2151  967]
[2150  966]
[2150  965]
[2149  964]
[562 950]
[561 951]
[558 951]
[557 952]
[555 952]
[554 953]
[553 953]
[550 956]
[549 955]
[549 956]
[547 958]
[547 959]
[546 960]
[546 961]
[544 963]
[543 963]
[542 964]
[542 965]
[541 966]
[539 966]
[536 969]
[535 968]
[532 968]
[532 969]
[531 970]
[526 970]
[525 969]
[526 968]
[525 967]
[525 966]
[523 968]
[521 966]
[520 966]
[518 964]
[518 961]
[517 961]
[516 960]
[513 960]
[512 961]
[506 961]
[504 963]
[504 964]
[503 965]
[501 965]
[501 966]
[500 967]
[499 967]
[499 968]
[498 969]
[498 970]
[496 972]
[496 974]
[493 977]
[492 977]
[492 979]
[491 980]
[489 980]
[489 983]
[487 985]
[486 984]
[485 985]
[486 986]
[485 987]
[484 987]
[483 988]
[482 988]
[481 989]
[480 989]
[479 990]
[479 991]
[478 992]
[475 992]
[475 993]
[473 995]
[469 995]
[469 997]
[467 999]
[466 999]
[ 466 1000]
[ 464 1002]
[ 463 1002]
[ 463 1003]
[ 462 1004]
[ 462 1007]
[ 461 1008]
[ 461 1011]
[ 462 1012]
[ 462 1016]
[ 465 1019]
[ 465 1021]
[ 466 1022]
[ 466 1023]
[ 468 1025]
[ 468 1027]
[ 469 1027]
[ 470 1028]
[ 470 1030]
[ 471 1031]
[ 471 1032]
[ 470 1033]
[ 469 1033]
[ 468 1034]
[ 469 1035]
[ 469 1042]
[ 470 1043]
[ 470 1044]
[ 471 1045]
[ 472 1045]
[ 474 1047]
[ 475 1047]
[ 478 1050]
[ 479 1050]
[ 480 1051]
[ 480 1052]
[ 482 1054]
[ 482 1055]
[ 483 1056]
[ 483 1059]
[ 485 1061]
[ 485 1062]
[ 486 1063]
[ 486 1065]
[ 488 1067]
[ 488 1069]
[ 489 1070]
[ 490 1070]
[ 492 1072]
[ 492 1073]
[ 496 1077]
[ 496 1078]
[ 497 1079]
[ 497 1080]
[ 500 1083]
[ 500 1084]
[ 504 1088]
[ 505 1088]
[ 509 1092]
[ 511 1092]
[ 514 1095]
[ 516 1095]
[ 517 1096]
[ 517 1097]
[ 518 1098]
[ 518 1099]
[ 521 1102]
[ 521 1103]
[ 522 1104]
[ 522 1105]
[ 523 1106]
[ 523 1107]
[ 524 1108]
[ 524 1109]
[ 528 1113]
[ 530 1113]
[ 532 1115]
[ 533 1114]
[ 535 1114]
[ 536 1115]
[ 542 1115]
[ 543 1116]
[ 545 1116]
[ 546 1117]
[ 547 1117]
[ 548 1116]
[ 552 1116]
[ 554 1114]
[ 554 1113]
[ 555 1112]
[ 554 1111]
[ 555 1110]
[ 555 1109]
[ 554 1108]
[ 554 1107]
[ 553 1106]
[ 553 1104]
[ 552 1103]
[ 552 1100]
[ 551 1099]
[ 551 1098]
[ 550 1097]
[ 550 1094]
[ 549 1093]
[ 549 1091]
[ 550 1090]
[ 548 1088]
[ 548 1087]
[ 549 1086]
[ 549 1085]
[ 550 1084]
[ 550 1082]
[ 551 1081]
[ 552 1081]
[ 554 1079]
[ 554 1078]
[ 555 1077]
[ 555 1076]
[ 556 1075]
[ 556 1072]
[ 555 1071]
[ 555 1070]
[ 556 1069]
[ 556 1066]
[ 555 1065]
[ 555 1063]
[ 553 1061]
[ 553 1059]
[ 552 1058]
[ 552 1057]
[ 553 1056]
[ 552 1055]
[ 552 1050]
[ 553 1049]
[ 553 1044]
[ 552 1043]
[ 552 1041]
[ 553 1040]
[ 552 1039]
[ 552 1035]
[ 553 1034]
[ 555 1034]
[ 556 1035]
[ 557 1034]
[ 558 1035]
[ 562 1035]
[ 563 1036]
[ 565 1036]
[ 566 1037]
[ 567 1036]
[ 568 1037]
[ 572 1037]
[ 573 1038]
[ 575 1038]
[ 576 1037]
[ 577 1038]
[ 579 1038]
[ 580 1037]
[ 582 1037]
[ 583 1036]
[ 584 1036]
[ 585 1035]
[ 587 1035]
[ 588 1034]
[ 590 1034]
[ 591 1033]
[ 592 1033]
[ 594 1031]
[ 595 1031]
[ 596 1030]
[ 597 1030]
[ 598 1029]
[ 601 1029]
[ 602 1028]
[ 606 1028]
[ 607 1027]
[ 611 1027]
[ 611 1026]
[ 616 1021]
[ 617 1021]
[ 618 1020]
[ 619 1020]
[ 621 1018]
[ 622 1018]
[ 623 1017]
[ 623 1016]
[ 626 1013]
[ 627 1013]
[ 627 1010]
[ 628 1009]
[ 628 1007]
[ 629 1006]
[ 629 1003]
[ 630 1002]
[630 999]
[631 998]
[631 995]
[632 994]
[632 993]
[633 992]
[633 989]
[632 988]
[632 986]
[631 985]
[631 983]
[630 982]
[630 980]
[627 977]
[627 976]
[626 975]
[625 975]
[621 971]
[621 970]
[615 970]
[614 969]
[614 968]
[608 968]
[607 967]
[603 967]
[602 966]
[600 966]
[599 965]
[599 964]
[597 964]
[596 963]
[593 963]
[591 961]
[591 959]
[589 959]
[588 958]
[587 958]
[584 955]
[583 955]
[581 953]
[580 954]
[579 954]
[577 952]
[576 953]
[575 953]
[574 952]
[573 952]
[572 953]
[571 952]
[569 952]
[567 950]
[2181  946]
[2180  947]
[2178  947]
[2176  949]
[2176  950]
[2175  951]
[2175  953]
[2179  957]
[2180  956]
[2181  956]
[2182  955]
[2183  955]
[2183  954]
[2184  953]
[2184  949]
[2137  945]
[2136  946]
[2135  946]
[2132  949]
[2132  954]
[2131  955]
[2131  965]
[2132  966]
[2132  969]
[2133  970]
[2133  973]
[2134  974]
[2134  975]
[2139  980]
[2139  981]
[2142  984]
[2142  985]
[2144  987]
[2144  988]
[2146  990]
[2146  991]
[2147  992]
[2147  994]
[2148  995]
[2148  996]
[2149  997]
[2149  998]
[2150  999]
[2150 1002]
[2151 1003]
[2151 1004]
[2150 1005]
[2150 1015]
[2149 1016]
[2149 1020]
[2152 1023]
[2154 1023]
[2155 1024]
[2164 1024]
[2165 1023]
[2167 1023]
[2169 1021]
[2170 1021]
[2171 1020]
[2172 1020]
[2173 1019]
[2174 1019]
[2176 1017]
[2177 1017]
[2178 1016]
[2180 1016]
[2181 1015]
[2182 1015]
[2185 1012]
[2185 1010]
[2186 1009]
[2186 1003]
[2187 1002]
[2187  995]
[2188  994]
[2188  992]
[2189  991]
[2189  988]
[2188  987]
[2188  986]
[2189  985]
[2189  981]
[2188  980]
[2188  977]
[2187  976]
[2187  970]
[2186  969]
[2186  968]
[2185  967]
[2185  965]
[2184  965]
[2183  964]
[2182  964]
[2180  962]
[2176  962]
[2175  961]
[2172  961]
[2171  960]
[2170  960]
[2169  959]
[2169  958]
[2166  958]
[2162  954]
[2161  954]
[2160  953]
[2158  953]
[2157  952]
[2148  952]
[2146  950]
[2145  950]
[2143  948]
[2143  947]
[2142  947]
[2141  946]
[2140  946]
[2139  945]
[432 945]
[432 947]
[431 948]
[431 952]
[434 955]
[433 956]
[433 958]
[434 959]
[434 960]
[435 960]
[436 961]
[436 962]
[437 962]
[438 961]
[440 961]
[440 958]
[441 957]
[441 956]
[442 955]
[442 954]
[444 952]
[444 951]
[443 950]
[443 949]
[442 948]
[441 948]
[439 946]
[438 946]
[437 945]
[435 945]
[434 946]
[433 946]
[897 934]
[897 935]
[896 936]
[896 937]
[899 940]
[900 940]
[901 939]
[901 935]
[900 934]
[809 922]
[809 924]
[808 925]
[808 927]
[810 929]
[814 929]
[816 927]
[816 925]
[814 923]
[814 922]
[2088  907]
[2087  908]
[2084  908]
[2083  909]
[2082  909]
[2077  914]
[2076  914]
[2072  918]
[2072  919]
[2071  920]
[2071  921]
[2070  922]
[2070  927]
[2069  928]
[2069  930]
[2070  931]
[2070  933]
[2071  934]
[2071  936]
[2072  937]
[2072  940]
[2073  941]
[2073  942]
[2072  943]
[2073  944]
[2073  953]
[2074  954]
[2074  955]
[2075  955]
[2076  956]
[2077  955]
[2081  955]
[2083  953]
[2083  952]
[2085  950]
[2085  935]
[2086  934]
[2086  933]
[2087  932]
[2087  930]
[2088  929]
[2088  927]
[2089  926]
[2089  924]
[2090  923]
[2090  921]
[2091  920]
[2091  915]
[2092  914]
[2092  913]
[2091  912]
[2092  911]
[2091  910]
[2091  909]
[2090  908]
[2089  908]
[592 900]
[591 901]
[590 901]
[590 903]
[593 906]
[595 906]
[596 905]
[596 903]
[597 902]
[596 901]
[595 901]
[594 900]
[742 890]
[741 891]
[740 891]
[739 892]
[739 893]
[738 894]
[739 895]
[738 896]
[737 896]
[735 898]
[734 898]
[733 899]
[733 903]
[734 904]
[735 904]
[736 905]
[738 905]
[739 904]
[740 904]
[740 900]
[741 899]
[741 898]
[740 897]
[741 896]
[743 896]
[745 894]
[745 891]
[744 891]
[743 890]
[ 60 846]
[ 60 847]
[ 59 848]
[ 57 848]
[ 56 847]
[ 57 848]
[ 56 849]
[ 55 849]
[ 54 850]
[ 54 851]
[ 52 853]
[ 53 853]
[ 54 854]
[ 54 857]
[ 55 858]
[ 55 860]
[ 56 861]
[ 56 862]
[ 57 863]
[ 56 864]
[ 55 864]
[ 55 865]
[ 56 865]
[ 57 866]
[ 57 867]
[ 60 870]
[ 62 870]
[ 64 872]
[ 65 872]
[ 66 873]
[ 72 873]
[ 73 874]
[ 74 873]
[ 75 873]
[ 76 872]
[ 78 872]
[ 78 870]
[ 79 869]
[ 80 869]
[ 81 868]
[ 82 868]
[ 83 867]
[ 85 867]
[ 86 866]
[ 87 866]
[ 89 864]
[ 89 861]
[ 91 859]
[ 96 859]
[ 97 858]
[ 97 855]
[ 96 854]
[ 97 853]
[ 96 852]
[ 96 851]
[ 95 850]
[ 92 850]
[ 91 849]
[ 91 848]
[ 91 849]
[ 90 850]
[ 88 850]
[ 87 849]
[ 85 851]
[ 85 857]
[ 84 858]
[ 82 858]
[ 81 857]
[ 79 857]
[ 78 856]
[ 77 856]
[ 76 855]
[ 74 855]
[ 73 854]
[ 73 853]
[ 72 853]
[ 69 850]
[ 68 850]
[ 67 849]
[ 67 848]
[ 65 848]
[ 64 847]
[ 63 848]
[ 62 848]
[ 61 847]
[ 61 846]
[415 845]
[415 846]
[412 849]
[412 852]
[415 855]
[421 855]
[421 848]
[420 848]
[418 846]
[416 846]
[1477  839]
[1476  840]
[1474  840]
[1473  841]
[1472  841]
[1470  843]
[1470  845]
[1469  846]
[1469  850]
[1470  851]
[1470  855]
[1474  859]
[1477  859]
[1478  860]
[1480  860]
[1481  859]
[1483  859]
[1484  858]
[1485  858]
[1486  857]
[1487  857]
[1488  856]
[1489  856]
[1490  855]
[1491  856]
[1492  855]
[1493  855]
[1495  853]
[1497  853]
[1500  850]
[1500  845]
[1499  844]
[1499  843]
[1498  842]
[1497  842]
[1496  841]
[1496  840]
[1495  841]
[1492  841]
[1491  842]
[1490  841]
[1487  841]
[1486  840]
[1479  840]
[1478  839]
[535 834]
[530 839]
[530 840]
[529 841]
[529 843]
[526 846]
[526 847]
[524 849]
[524 850]
[523 851]
[523 852]
[521 854]
[521 855]
[520 856]
[520 858]
[519 859]
[519 862]
[520 863]
[520 864]
[521 865]
[522 865]
[524 867]
[528 867]
[529 868]
[530 867]
[532 867]
[534 865]
[536 865]
[536 864]
[537 863]
[539 863]
[548 854]
[548 842]
[547 841]
[547 840]
[544 837]
[543 837]
[541 835]
[541 834]
[664 826]
[663 827]
[662 827]
[661 828]
[657 828]
[657 829]
[656 830]
[655 830]
[652 833]
[652 834]
[651 835]
[652 836]
[651 837]
[651 838]
[650 839]
[651 840]
[651 846]
[653 848]
[653 849]
[657 853]
[657 854]
[660 857]
[661 857]
[663 859]
[664 859]
[666 861]
[667 861]
[668 862]
[669 861]
[670 862]
[672 862]
[673 863]
[675 863]
[676 864]
[677 864]
[678 865]
[680 865]
[681 866]
[682 866]
[683 865]
[684 866]
[685 866]
[686 867]
[687 867]
[688 868]
[689 868]
[691 870]
[694 870]
[695 871]
[705 871]
[706 870]
[710 870]
[711 871]
[712 870]
[722 870]
[724 868]
[725 868]
[726 867]
[727 867]
[728 866]
[728 865]
[729 864]
[729 863]
[730 862]
[730 860]
[731 859]
[731 852]
[730 851]
[730 850]
[729 849]
[729 848]
[727 846]
[727 845]
[725 843]
[723 843]
[722 842]
[722 841]
[718 837]
[715 837]
[714 836]
[711 836]
[710 835]
[708 835]
[707 834]
[706 834]
[704 832]
[703 833]
[700 833]
[699 832]
[699 831]
[698 832]
[697 832]
[696 831]
[691 831]
[690 832]
[688 832]
[687 831]
[685 831]
[683 829]
[682 829]
[681 830]
[680 830]
[679 829]
[678 829]
[676 827]
[665 827]
[2891  824]
[2890  825]
[2887  825]
[2886  826]
[2884  826]
[2883  827]
[2882  827]
[2881  828]
[2879  828]
[2876  831]
[2875  831]
[2875  832]
[2874  833]
[2873  833]
[2871  835]
[2870  835]
[2868  837]
[2867  837]
[2866  838]
[2864  838]
[2864  839]
[2863  840]
[2862  840]
[2853  849]
[2852  849]
[2851  850]
[2851  851]
[2849  853]
[2847  853]
[2844  856]
[2843  856]
[2841  858]
[2839  858]
[2837  860]
[2836  860]
[2833  863]
[2833  864]
[2832  865]
[2832  866]
[2831  867]
[2831  879]
[2833  881]
[2833  883]
[2835  885]
[2836  885]
[2837  886]
[2838  886]
[2839  887]
[2847  887]
[2848  886]
[2850  886]
[2853  883]
[2855  883]
[2857  881]
[2860  881]
[2861  880]
[2863  880]
[2864  879]
[2870  879]
[2871  878]
[2874  878]
[2875  877]
[2876  877]
[2877  876]
[2879  876]
[2880  875]
[2883  875]
[2884  874]
[2886  874]
[2887  873]
[2889  873]
[2890  872]
[2892  872]
[2893  871]
[2894  871]
[2895  870]
[2896  870]
[2897  869]
[2901  869]
[2902  868]
[2907  868]
[2908  867]
[2911  867]
[2912  866]
[2913  866]
[2914  865]
[2916  865]
[2917  864]
[2918  864]
[2919  863]
[2921  863]
[2922  862]
[2923  862]
[2925  860]
[2925  859]
[2927  857]
[2927  856]
[2929  854]
[2929  852]
[2930  851]
[2930  848]
[2931  847]
[2931  843]
[2930  842]
[2930  839]
[2929  838]
[2929  837]
[2927  835]
[2926  835]
[2923  832]
[2922  832]
[2917  827]
[2915  827]
[2914  826]
[2908  826]
[2907  825]
[2904  825]
[2903  824]
[2897  824]
[2896  825]
[2895  824]
[1192  822]
[1191  823]
[1188  823]
[1185  826]
[1182  826]
[1182  828]
[1181  829]
[1181  831]
[1182  832]
[1182  833]
[1184  835]
[1191  835]
[1194  832]
[1194  831]
[1195  830]
[1195  827]
[1194  826]
[1194  825]
[1192  823]
[746 822]
[745 823]
[744 823]
[744 824]
[743 825]
[743 826]
[744 827]
[745 827]
[747 829]
[748 829]
[749 828]
[749 827]
[750 826]
[749 825]
[749 824]
[748 823]
[747 823]
[128 822]
[128 823]
[129 824]
[128 825]
[127 825]
[126 824]
[126 823]
[125 824]
[124 824]
[124 825]
[123 826]
[122 826]
[122 827]
[121 828]
[120 828]
[118 830]
[117 830]
[115 832]
[116 833]
[116 837]
[115 838]
[114 838]
[114 845]
[115 846]
[115 847]
[116 848]
[116 850]
[118 852]
[119 852]
[120 853]
[121 853]
[123 855]
[125 855]
[127 857]
[128 857]
[129 858]
[130 858]
[132 860]
[135 860]
[137 862]
[139 862]
[141 864]
[142 864]
[143 865]
[144 865]
[146 867]
[148 867]
[151 870]
[152 870]
[154 872]
[154 875]
[157 878]
[157 879]
[159 881]
[160 881]
[161 882]
[161 884]
[163 884]
[165 886]
[168 886]
[170 888]
[172 888]
[173 889]
[175 889]
[176 890]
[177 890]
[178 891]
[180 891]
[181 892]
[191 892]
[193 890]
[196 890]
[197 889]
[199 889]
[200 888]
[201 888]
[204 885]
[205 885]
[206 884]
[207 885]
[207 884]
[208 883]
[208 882]
[211 879]
[211 875]
[212 874]
[212 872]
[211 871]
[211 868]
[210 867]
[210 866]
[209 865]
[209 863]
[208 863]
[206 861]
[206 860]
[205 859]
[205 857]
[202 857]
[201 856]
[201 854]
[200 853]
[199 854]
[198 854]
[197 853]
[198 852]
[197 852]
[195 850]
[195 849]
[194 850]
[194 851]
[193 852]
[192 852]
[190 850]
[189 850]
[189 851]
[188 852]
[187 851]
[185 851]
[184 852]
[183 851]
[183 850]
[182 850]
[180 848]
[180 847]
[179 847]
[177 849]
[176 848]
[174 848]
[173 849]
[171 847]
[170 847]
[168 845]
[167 846]
[165 844]
[164 844]
[163 843]
[162 844]
[161 844]
[160 843]
[160 842]
[158 840]
[155 840]
[154 839]
[154 838]
[153 837]
[152 838]
[151 837]
[151 836]
[149 834]
[150 833]
[150 832]
[149 831]
[148 831]
[147 832]
[146 832]
[145 831]
[146 830]
[146 829]
[144 827]
[144 826]
[142 826]
[141 825]
[141 824]
[138 824]
[137 823]
[135 823]
[134 822]
[133 823]
[132 822]
[131 822]
[130 823]
[129 823]
[766 818]
[764 820]
[763 820]
[762 821]
[762 822]
[761 823]
[760 823]
[759 824]
[759 825]
[760 826]
[761 826]
[762 827]
[764 827]
[765 826]
[767 826]
[767 824]
[768 823]
[770 823]
[770 820]
[769 820]
[767 818]
[526 808]
[526 809]
[523 812]
[524 813]
[521 816]
[519 816]
[516 819]
[516 821]
[518 823]
[518 824]
[519 824]
[520 825]
[525 825]
[525 824]
[526 823]
[526 821]
[527 820]
[526 819]
[528 817]
[528 816]
[529 815]
[532 815]
[533 814]
[533 812]
[530 809]
[530 808]
[529 809]
[528 809]
[527 808]
[ 42 789]
[ 38 793]
[ 38 795]
[ 37 796]
[ 36 796]
[ 36 797]
[ 35 798]
[ 35 799]
[ 36 800]
[ 36 803]
[ 37 804]
[ 37 806]
[ 38 807]
[ 38 808]
[ 42 812]
[ 44 812]
[ 45 813]
[ 48 813]
