X,Y,#
3656,2740,25
x,y
[ 786 2672]
[ 786 2673]
[ 785 2674]
[ 784 2674]
[ 783 2673]
[ 783 2672]
[ 782 2673]
[ 780 2673]
[ 779 2672]
[ 778 2672]
[ 777 2671]
[ 777 2670]
[ 778 2669]
[ 779 2670]
[ 780 2670]
[ 779 2670]
[ 778 2669]
[ 777 2670]
[ 776 2670]
[ 775 2669]
[ 895 2658]
[ 894 2659]
[ 889 2659]
[ 886 2662]
[ 886 2664]
[ 885 2665]
[ 885 2668]
[ 884 2669]
[ 879 2669]
[ 878 2670]
[ 878 2671]
[ 879 2671]
[ 880 2672]
[ 880 2673]
[ 879 2674]
[ 879 2676]
[ 878 2677]
[ 878 2678]
[ 877 2679]
[ 878 2680]
[ 878 2681]
[ 880 2679]
[ 881 2680]
[ 881 2681]
[ 882 2682]
[ 881 2683]
[ 880 2683]
[ 883 2683]
[ 884 2684]
[ 884 2685]
[ 883 2686]
[ 882 2685]
[ 882 2687]
[ 884 2689]
[ 884 2690]
[ 883 2691]
[ 887 2691]
[ 889 2693]
[ 889 2694]
[ 890 2695]
[ 893 2695]
[ 894 2696]
[ 894 2698]
[ 896 2698]
[ 896 2696]
[ 897 2695]
[ 897 2694]
[ 899 2692]
[ 900 2692]
[ 901 2691]
[ 902 2691]
[ 903 2690]
[ 903 2689]
[ 904 2688]
[ 905 2688]
[ 906 2687]
[ 908 2689]
[ 908 2687]
[ 907 2686]
[ 908 2685]
[ 908 2684]
[ 907 2683]
[ 908 2682]
[ 910 2682]
[ 910 2681]
[ 909 2680]
[ 908 2680]
[ 907 2679]
[ 908 2678]
[ 908 2676]
[ 907 2675]
[ 907 2673]
[ 906 2673]
[ 905 2672]
[ 905 2671]
[ 906 2670]
[ 907 2670]
[ 907 2669]
[ 906 2669]
[ 905 2668]
[ 905 2667]
[ 906 2666]
[ 907 2666]
[ 907 2665]
[ 906 2664]
[ 905 2664]
[ 904 2663]
[ 904 2662]
[ 903 2661]
[ 901 2661]
[ 899 2659]
[ 898 2660]
[ 897 2659]
[ 897 2661]
[ 896 2662]
[ 895 2662]
[ 893 2660]
[2184 2561]
[2184 2563]
[2183 2564]
[2182 2564]
[2181 2565]
[2180 2565]
[2179 2566]
[2177 2566]
[2176 2565]
[2175 2566]
[2174 2566]
[2172 2568]
[2172 2569]
[2171 2570]
[2170 2570]
[2170 2571]
[2172 2573]
[2171 2574]
[2169 2574]
[2168 2573]
[2166 2575]
[2166 2577]
[2164 2579]
[2161 2579]
[2160 2580]
[2159 2580]
[2160 2581]
[2160 2583]
[2161 2583]
[2162 2584]
[2161 2585]
[2160 2585]
[2159 2586]
[2157 2586]
[2157 2590]
[2156 2591]
[2154 2591]
[2156 2591]
[2157 2592]
[2157 2594]
[2156 2595]
[2154 2595]
[2154 2596]
[2153 2597]
[2152 2596]
[2152 2598]
[2151 2599]
[2152 2598]
[2153 2598]
[2154 2599]
[2152 2601]
[2152 2603]
[2153 2604]
[2153 2605]
[2152 2606]
[2151 2606]
[2151 2611]
[2153 2613]
[2153 2615]
[2151 2617]
[2150 2617]
[2149 2618]
[2150 2619]
[2148 2621]
[2148 2622]
[2149 2623]
[2150 2623]
[2151 2622]
[2153 2624]
[2153 2625]
[2154 2626]
[2154 2628]
[2155 2629]
[2155 2631]
[2154 2632]
[2153 2632]
[2154 2632]
[2156 2634]
[2156 2635]
[2155 2636]
[2155 2641]
[2156 2641]
[2157 2642]
[2158 2642]
[2159 2643]
[2158 2644]
[2158 2645]
[2159 2645]
[2160 2646]
[2161 2646]
[2162 2647]
[2161 2648]
[2163 2646]
[2168 2651]
[2168 2652]
[2169 2651]
[2170 2651]
[2171 2652]
[2171 2654]
[2170 2655]
[2172 2655]
[2173 2654]
[2176 2657]
[2176 2658]
[2177 2657]
[2182 2657]
[2184 2659]
[2184 2658]
[2185 2657]
[2188 2660]
[2192 2660]
[2193 2659]
[2194 2660]
[2195 2659]
[2196 2659]
[2197 2658]
[2199 2658]
[2200 2657]
[2201 2658]
[2201 2659]
[2202 2659]
[2202 2658]
[2203 2657]
[2204 2657]
[2205 2658]
[2206 2658]
[2206 2657]
[2207 2656]
[2213 2656]
[2212 2655]
[2214 2653]
[2215 2654]
[2215 2655]
[2216 2656]
[2217 2655]
[2218 2655]
[2218 2653]
[2219 2652]
[2221 2652]
[2222 2651]
[2223 2651]
[2223 2650]
[2224 2649]
[2226 2649]
[2226 2647]
[2227 2646]
[2228 2646]
[2230 2644]
[2231 2644]
[2232 2643]
[2233 2644]
[2234 2644]
[2234 2643]
[2233 2644]
[2232 2643]
[2232 2642]
[2233 2641]
[2233 2640]
[2234 2639]
[2235 2639]
[2235 2638]
[2236 2637]
[2237 2637]
[2236 2636]
[2239 2633]
[2239 2632]
[2241 2630]
[2241 2629]
[2242 2628]
[2243 2628]
[2244 2627]
[2241 2627]
[2240 2626]
[2240 2624]
[2241 2623]
[2241 2622]
[2242 2621]
[2242 2620]
[2243 2619]
[2241 2617]
[2241 2615]
[2243 2613]
[2243 2611]
[2241 2609]
[2241 2606]
[2240 2605]
[2241 2604]
[2240 2603]
[2240 2601]
[2238 2599]
[2238 2598]
[2236 2596]
[2237 2595]
[2236 2594]
[2236 2593]
[2234 2591]
[2234 2590]
[2231 2587]
[2231 2586]
[2232 2585]
[2232 2584]
[2231 2585]
[2229 2583]
[2230 2582]
[2231 2582]
[2231 2581]
[2230 2581]
[2228 2579]
[2228 2578]
[2225 2578]
[2224 2577]
[2225 2576]
[2225 2574]
[2224 2575]
[2222 2573]
[2221 2573]
[2220 2574]
[2219 2573]
[2219 2570]
[2216 2567]
[2215 2567]
[2213 2565]
[2212 2565]
[2211 2566]
[2210 2566]
[2209 2565]
[2208 2565]
[2207 2564]
[2207 2563]
[2208 2562]
[2207 2563]
[2206 2563]
[2204 2561]
[2203 2562]
[2201 2562]
[2200 2563]
[2199 2562]
[2199 2561]
[2198 2561]
[2197 2562]
[2196 2562]
[2195 2561]
[2194 2561]
[2194 2562]
[2193 2563]
[2192 2563]
[2191 2562]
[2190 2562]
[2190 2563]
[2189 2564]
[2188 2563]
[2187 2563]
[2186 2562]
[2185 2562]
[ 811 2480]
[ 809 2482]
[ 809 2483]
[ 808 2484]
[ 806 2484]
[ 806 2485]
[ 805 2486]
[ 806 2487]
[ 804 2489]
[ 802 2487]
[ 804 2489]
[ 804 2491]
[ 803 2492]
[ 803 2493]
[ 805 2495]
[ 805 2496]
[ 806 2497]
[ 806 2498]
[ 805 2499]
[ 805 2500]
[ 806 2501]
[ 811 2501]
[ 812 2502]
[ 812 2503]
[ 813 2503]
[ 814 2502]
[ 815 2502]
[ 816 2501]
[ 817 2502]
[ 818 2502]
[ 819 2501]
[ 820 2501]
[ 821 2500]
[ 822 2500]
[ 822 2497]
[ 823 2496]
[ 824 2496]
[ 823 2495]
[ 824 2494]
[ 825 2494]
[ 825 2492]
[ 826 2491]
[ 825 2490]
[ 824 2490]
[ 822 2488]
[ 823 2487]
[ 823 2485]
[ 821 2485]
[ 820 2484]
[ 820 2482]
[ 819 2481]
[ 818 2482]
[ 816 2482]
[ 815 2481]
[ 814 2481]
[ 813 2480]
[ 841 2359]
[ 840 2360]
[ 834 2360]
[ 832 2362]
[ 830 2360]
[ 829 2360]
[ 829 2361]
[ 828 2362]
[ 827 2362]
[ 826 2363]
[ 827 2363]
[ 828 2362]
[ 829 2362]
[ 830 2361]
[ 831 2361]
[ 832 2362]
[ 832 2363]
[ 830 2365]
[ 828 2365]
[ 826 2367]
[ 825 2367]
[ 824 2368]
[ 823 2368]
[ 824 2369]
[ 823 2370]
[ 823 2371]
[ 822 2372]
[ 822 2374]
[ 820 2376]
[ 819 2376]
[ 819 2381]
[ 820 2382]
[ 820 2385]
[ 819 2386]
[ 821 2388]
[ 821 2391]
[ 819 2393]
[ 821 2391]
[ 822 2391]
[ 823 2392]
[ 823 2393]
[ 822 2394]
[ 823 2395]
[ 823 2394]
[ 824 2393]
[ 825 2393]
[ 826 2394]
[ 826 2396]
[ 825 2397]
[ 825 2398]
[ 826 2399]
[ 827 2399]
[ 829 2401]
[ 829 2402]
[ 834 2402]
[ 835 2403]
[ 835 2404]
[ 836 2403]
[ 838 2405]
[ 840 2405]
[ 840 2404]
[ 842 2402]
[ 843 2402]
[ 844 2403]
[ 846 2403]
[ 846 2402]
[ 845 2402]
[ 844 2401]
[ 845 2400]
[ 846 2400]
[ 847 2399]
[ 848 2400]
[ 850 2400]
[ 850 2399]
[ 849 2398]
[ 849 2396]
[ 850 2395]
[ 851 2395]
[ 852 2396]
[ 853 2396]
[ 853 2393]
[ 854 2392]
[ 855 2392]
[ 855 2391]
[ 854 2390]
[ 854 2389]
[ 855 2388]
[ 855 2384]
[ 856 2383]
[ 857 2383]
[ 856 2382]
[ 856 2381]
[ 857 2380]
[ 857 2376]
[ 858 2375]
[ 855 2372]
[ 855 2370]
[ 852 2367]
[ 852 2366]
[ 851 2365]
[ 852 2364]
[ 851 2364]
[ 850 2363]
[ 851 2362]
[ 850 2361]
[ 848 2361]
[ 847 2360]
[ 844 2360]
[ 843 2359]
[ 495 2243]
[ 495 2245]
[ 494 2246]
[ 492 2246]
[ 490 2248]
[ 489 2248]
[ 484 2253]
[ 483 2252]
[ 482 2253]
[ 482 2254]
[ 481 2255]
[ 479 2255]
[ 481 2255]
[ 482 2256]
[ 480 2258]
[ 480 2259]
[ 479 2260]
[ 478 2260]
[ 478 2263]
[ 477 2264]
[ 477 2268]
[ 475 2270]
[ 475 2272]
[ 477 2274]
[ 477 2275]
[ 476 2276]
[ 477 2276]
[ 478 2277]
[ 478 2279]
[ 477 2280]
[ 479 2282]
[ 479 2285]
[ 480 2286]
[ 480 2287]
[ 479 2288]
[ 477 2288]
[ 480 2291]
[ 482 2291]
[ 486 2295]
[ 486 2299]
[ 487 2299]
[ 489 2297]
[ 490 2297]
[ 491 2298]
[ 491 2299]
[ 490 2300]
[ 491 2301]
[ 492 2300]
[ 493 2300]
[ 494 2299]
[ 496 2301]
[ 496 2304]
[ 502 2304]
[ 504 2302]
[ 505 2303]
[ 505 2304]
[ 506 2304]
[ 506 2302]
[ 507 2301]
[ 509 2303]
[ 509 2304]
[ 510 2304]
[ 511 2303]
[ 511 2299]
[ 512 2298]
[ 513 2299]
[ 516 2299]
[ 517 2298]
[ 518 2298]
[ 519 2299]
[ 520 2298]
[ 521 2298]
[ 520 2297]
[ 519 2298]
[ 518 2297]
[ 518 2296]
[ 519 2295]
[ 518 2295]
[ 516 2293]
[ 517 2292]
[ 521 2292]
[ 519 2290]
[ 519 2289]
[ 520 2288]
[ 522 2288]
[ 522 2283]
[ 523 2282]
[ 523 2281]
[ 524 2280]
[ 524 2277]
[ 525 2276]
[ 525 2275]
[ 524 2274]
[ 524 2272]
[ 525 2271]
[ 526 2271]
[ 526 2269]
[ 525 2269]
[ 524 2268]
[ 524 2267]
[ 525 2266]
[ 525 2264]
[ 524 2264]
[ 523 2263]
[ 524 2262]
[ 524 2261]
[ 523 2260]
[ 522 2260]
[ 521 2259]
[ 521 2258]
[ 520 2257]
[ 519 2257]
[ 518 2256]
[ 519 2255]
[ 519 2254]
[ 518 2254]
[ 517 2253]
[ 516 2253]
[ 515 2252]
[ 515 2251]
[ 512 2248]
[ 511 2249]
[ 509 2249]
[ 508 2248]
[ 506 2248]
[ 505 2247]
[ 505 2244]
[ 504 2244]
[ 503 2243]
[ 502 2243]
[ 500 2245]
[ 498 2245]
[ 496 2243]
[ 800 2193]
[ 800 2195]
[ 799 2196]
[ 798 2195]
[ 798 2194]
[ 797 2194]
[ 797 2195]
[ 796 2196]
[ 795 2196]
[ 794 2197]
[ 793 2197]
[ 792 2198]
[ 791 2197]
[ 791 2199]
[ 790 2200]
[ 790 2202]
[ 789 2203]
[ 789 2204]
[ 788 2205]
[ 788 2211]
[ 787 2212]
[ 787 2218]
[ 788 2218]
[ 789 2219]
[ 789 2223]
[ 790 2223]
[ 791 2222]
[ 792 2223]
[ 792 2224]
[ 793 2225]
[ 793 2228]
[ 795 2230]
[ 795 2231]
[ 794 2232]
[ 793 2232]
[ 793 2233]
[ 794 2233]
[ 794 2232]
[ 795 2231]
[ 796 2232]
[ 796 2235]
[ 797 2236]
[ 797 2237]
[ 798 2238]
[ 798 2239]
[ 802 2243]
[ 802 2244]
[ 804 2246]
[ 804 2248]
[ 806 2250]
[ 806 2252]
[ 807 2252]
[ 808 2253]
[ 808 2254]
[ 809 2255]
[ 809 2260]
[ 812 2263]
[ 812 2265]
[ 813 2265]
[ 814 2266]
[ 814 2268]
[ 815 2269]
[ 815 2270]
[ 814 2271]
[ 815 2272]
[ 815 2274]
[ 817 2274]
[ 818 2275]
[ 818 2278]
[ 819 2278]
[ 820 2279]
[ 820 2280]
[ 822 2282]
[ 822 2284]
[ 823 2285]
[ 823 2286]
[ 825 2286]
[ 827 2288]
[ 827 2289]
[ 828 2290]
[ 831 2290]
[ 832 2291]
[ 831 2292]
[ 831 2293]
[ 832 2294]
[ 832 2293]
[ 833 2292]
[ 834 2292]
[ 836 2294]
[ 836 2296]
[ 837 2296]
[ 838 2297]
[ 838 2298]
[ 839 2297]
[ 840 2298]
[ 840 2299]
[ 841 2300]
[ 845 2300]
[ 846 2301]
[ 847 2301]
[ 848 2300]
[ 853 2300]
[ 854 2301]
[ 854 2302]
[ 853 2303]
[ 852 2303]
[ 854 2303]
[ 855 2304]
[ 855 2303]
[ 856 2302]
[ 857 2303]
[ 857 2304]
[ 858 2304]
[ 859 2303]
[ 861 2303]
[ 861 2302]
[ 862 2301]
[ 862 2300]
[ 861 2300]
[ 860 2299]
[ 863 2296]
[ 864 2297]
[ 864 2298]
[ 865 2298]
[ 868 2295]
[ 869 2295]
[ 868 2294]
[ 868 2293]
[ 869 2292]
[ 867 2290]
[ 868 2289]
[ 869 2289]
[ 869 2288]
[ 871 2286]
[ 872 2286]
[ 872 2285]
[ 871 2284]
[ 872 2283]
[ 874 2283]
[ 873 2282]
[ 873 2276]
[ 872 2275]
[ 873 2274]
[ 873 2272]
[ 874 2271]
[ 874 2270]
[ 872 2268]
[ 872 2267]
[ 871 2266]
[ 871 2265]
[ 872 2264]
[ 871 2263]
[ 870 2263]
[ 868 2261]
[ 868 2260]
[ 866 2258]
[ 866 2254]
[ 865 2253]
[ 864 2253]
[ 863 2252]
[ 863 2250]
[ 862 2250]
[ 861 2249]
[ 862 2248]
[ 861 2248]
[ 859 2246]
[ 860 2245]
[ 860 2244]
[ 858 2244]
[ 857 2243]
[ 857 2240]
[ 854 2237]
[ 852 2237]
[ 850 2235]
[ 851 2234]
[ 850 2233]
[ 848 2233]
[ 847 2232]
[ 848 2231]
[ 849 2231]
[ 849 2230]
[ 848 2230]
[ 845 2227]
[ 847 2225]
[ 847 2224]
[ 846 2225]
[ 845 2224]
[ 844 2224]
[ 841 2221]
[ 842 2220]
[ 842 2219]
[ 840 2217]
[ 840 2216]
[ 838 2214]
[ 838 2213]
[ 837 2212]
[ 836 2212]
[ 835 2211]
[ 836 2210]
[ 837 2210]
[ 836 2210]
[ 835 2209]
[ 833 2209]
[ 832 2208]
[ 832 2206]
[ 833 2205]
[ 832 2206]
[ 831 2206]
[ 829 2204]
[ 829 2203]
[ 826 2200]
[ 824 2200]
[ 822 2198]
[ 820 2198]
[ 819 2197]
[ 819 2196]
[ 818 2196]
[ 816 2194]
[ 815 2195]
[ 814 2194]
[ 812 2194]
[ 811 2195]
[ 810 2195]
[ 809 2194]
[ 808 2194]
[ 807 2195]
[ 806 2194]
[ 804 2194]
[ 803 2195]
[ 802 2195]
[ 237 2188]
[ 236 2189]
[ 236 2190]
[ 235 2191]
[ 234 2190]
[ 233 2190]
[ 232 2189]
[ 231 2190]
[ 231 2191]
[ 230 2192]
[ 230 2195]
[ 231 2196]
[ 231 2197]
[ 230 2198]
[ 229 2198]
[ 228 2197]
[ 227 2197]
[ 226 2198]
[ 225 2198]
[ 227 2200]
[ 227 2201]
[ 228 2202]
[ 228 2203]
[ 227 2204]
[ 226 2204]
[ 225 2205]
[ 224 2205]
[ 225 2206]
[ 226 2206]
[ 227 2207]
[ 227 2208]
[ 229 2210]
[ 229 2213]
[ 231 2211]
[ 232 2212]
[ 233 2212]
[ 234 2213]
[ 232 2215]
[ 233 2215]
[ 233 2214]
[ 234 2213]
[ 235 2213]
[ 236 2212]
[ 238 2212]
[ 238 2210]
[ 240 2208]
[ 241 2209]
[ 241 2210]
[ 240 2211]
[ 240 2213]
[ 241 2212]
[ 243 2212]
[ 245 2210]
[ 245 2208]
[ 246 2207]
[ 247 2207]
[ 249 2205]
[ 249 2204]
[ 248 2203]
[ 248 2198]
[ 247 2198]
[ 246 2197]
[ 246 2195]
[ 247 2194]
[ 248 2195]
[ 248 2196]
[ 248 2195]
[ 247 2194]
[ 247 2193]
[ 246 2192]
[ 244 2192]
[ 243 2191]
[ 242 2191]
[ 240 2189]
[ 239 2189]
[ 238 2188]
[ 120 2150]
[ 120 2151]
[ 119 2152]
[ 118 2152]
[ 117 2153]
[ 116 2152]
[ 116 2151]
[ 114 2151]
[ 113 2152]
[ 114 2153]
[ 112 2155]
[ 111 2154]
[ 110 2155]
[ 111 2156]
[ 109 2158]
[ 110 2159]
[ 110 2160]
[ 109 2161]
[ 109 2163]
[ 110 2164]
[ 110 2166]
[ 109 2167]
[ 109 2169]
[ 110 2170]
[ 111 2170]
[ 112 2171]
[ 112 2172]
[ 110 2174]
[ 111 2175]
[ 111 2177]
[ 112 2178]
[ 112 2179]
[ 113 2179]
[ 113 2178]
[ 114 2177]
[ 116 2177]
[ 117 2178]
[ 116 2179]
[ 116 2180]
[ 115 2181]
[ 117 2181]
[ 119 2179]
[ 120 2180]
[ 122 2180]
[ 123 2179]
[ 124 2179]
[ 124 2178]
[ 125 2177]
[ 125 2175]
[ 126 2174]
[ 127 2174]
[ 128 2173]
[ 128 2172]
[ 130 2170]
[ 130 2169]
[ 128 2169]
[ 127 2168]
[ 127 2163]
[ 128 2162]
[ 129 2162]
[ 128 2162]
[ 127 2161]
[ 127 2160]
[ 128 2159]
[ 127 2158]
[ 127 2156]
[ 124 2153]
[ 123 2153]
[ 122 2152]
[ 122 2150]
[1471 1895]
[1470 1896]
[1466 1896]
[1464 1898]
[1462 1898]
[1461 1899]
[1461 1901]
[1460 1902]
[1461 1903]
[1462 1903]
[1463 1904]
[1463 1905]
[1462 1906]
[1463 1907]
[1463 1908]
[1462 1909]
[1462 1910]
[1459 1913]
[1458 1913]
[1458 1914]
[1457 1915]
[1457 1919]
[1456 1920]
[1456 1921]
[1457 1922]
[1457 1926]
[1456 1927]
[1457 1927]
[1458 1928]
[1458 1929]
[1456 1931]
[1460 1935]
[1460 1937]
[1461 1938]
[1461 1943]
[1463 1943]
[1464 1944]
[1463 1945]
[1463 1946]
[1464 1947]
[1464 1948]
[1463 1949]
[1463 1950]
[1464 1949]
[1465 1950]
[1465 1951]
[1466 1952]
[1465 1953]
[1466 1954]
[1467 1954]
[1468 1955]
[1468 1959]
[1469 1959]
[1470 1960]
[1470 1961]
[1471 1960]
[1474 1963]
[1475 1963]
[1476 1964]
[1476 1965]
[1477 1966]
[1477 1968]
[1478 1969]
[1479 1969]
[1480 1970]
[1480 1971]
[1483 1971]
[1484 1972]
[1484 1976]
[1486 1976]
[1488 1978]
[1488 1980]
[1489 1980]
[1490 1981]
[1495 1981]
[1496 1982]
[1496 1983]
[1497 1983]
[1498 1984]
[1498 1985]
[1500 1985]
[1502 1987]
[1503 1986]
[1504 1987]
[1505 1986]
[1509 1986]
[1510 1987]
[1510 1988]
[1512 1988]
[1514 1986]
[1515 1987]
[1516 1987]
[1517 1986]
[1519 1986]
[1519 1985]
[1520 1984]
[1522 1984]
[1524 1982]
[1524 1981]
[1527 1978]
[1528 1979]
[1529 1979]
[1529 1977]
[1533 1973]
[1532 1972]
[1532 1968]
[1533 1967]
[1533 1966]
[1530 1963]
[1530 1962]
[1531 1961]
[1532 1961]
[1533 1962]
[1532 1961]
[1532 1959]
[1531 1958]
[1531 1957]
[1530 1956]
[1530 1954]
[1529 1953]
[1529 1952]
[1528 1951]
[1529 1950]
[1528 1949]
[1527 1949]
[1525 1947]
[1525 1945]
[1524 1944]
[1524 1943]
[1523 1943]
[1522 1942]
[1522 1940]
[1520 1938]
[1519 1939]
[1518 1939]
[1517 1938]
[1517 1936]
[1515 1934]
[1515 1933]
[1514 1933]
[1512 1931]
[1512 1930]
[1511 1929]
[1511 1928]
[1510 1928]
[1509 1927]
[1508 1927]
[1505 1924]
[1504 1924]
[1503 1923]
[1503 1921]
[1502 1921]
[1500 1919]
[1500 1918]
[1498 1916]
[1497 1916]
[1495 1914]
[1495 1913]
[1494 1913]
[1489 1908]
[1488 1908]
[1487 1909]
[1486 1908]
[1486 1907]
[1482 1903]
[1481 1903]
[1480 1902]
[1480 1901]
[1479 1901]
[1477 1899]
[1476 1899]
[1475 1900]
[1474 1900]
[1473 1899]
[1473 1898]
[1471 1896]
[ 583 1799]
[ 581 1801]
[ 581 1804]
[ 577 1808]
[ 576 1808]
[ 576 1810]
[ 577 1811]
[ 576 1812]
[ 576 1813]
[ 575 1814]
[ 575 1815]
[ 576 1816]
[ 577 1816]
[ 579 1818]
[ 578 1819]
[ 576 1819]
[ 575 1818]
[ 574 1819]
[ 575 1820]
[ 577 1820]
[ 578 1821]
[ 580 1819]
[ 581 1819]
[ 582 1818]
[ 583 1818]
[ 584 1819]
[ 585 1819]
[ 585 1818]
[ 586 1817]
[ 586 1813]
[ 585 1812]
[ 585 1810]
[ 587 1808]
[ 588 1808]
[ 587 1807]
[ 587 1806]
[ 588 1805]
[ 588 1804]
[ 589 1803]
[ 589 1801]
[ 588 1801]
[ 586 1803]
[ 585 1802]
[ 585 1800]
[ 584 1800]
[  66 1663]
