X,Y,#
3656,2740,37
x,y
[1365 2736]
[1364 2737]
[1362 2737]
[1361 2738]
[1361 2739]
[1374 2739]
[1374 2737]
[1373 2736]
[1370 2736]
[1369 2737]
[1368 2737]
[1367 2736]
[2217  925]
[2216  926]
[2215  925]
[2214  926]
[2212  926]
[2211  925]
[2211  926]
[2210  927]
[2208  927]
[2207  928]
[2206  927]
[2205  927]
[2206  928]
[2205  929]
[2203  929]
[2202  930]
[2200  928]
[2200  932]
[2199  933]
[2198  932]
[2197  932]
[2197  933]
[2198  934]
[2198  939]
[2200  941]
[2200  942]
[2202  942]
[2203  943]
[2203  944]
[2206  944]
[2207  943]
[2208  944]
[2210  942]
[2212  942]
[2213  943]
[2217  943]
[2218  942]
[2218  939]
[2219  938]
[2220  939]
[2221  939]
[2223  937]
[2226  937]
[2227  938]
[2229  938]
[2230  937]
[2237  937]
[2238  938]
[2242  938]
[2244  936]
[2244  935]
[2245  934]
[2245  933]
[2246  932]
[2246  930]
[2247  929]
[2248  929]
[2249  928]
[2251  928]
[2252  927]
[2254  927]
[2253  926]
[2253  923]
[2254  922]
[2254  921]
[2249  916]
[2246  916]
[2245  915]
[133 910]
[131 912]
[130 911]
[130 912]
[129 913]
[129 917]
[131 919]
[131 920]
[132 920]
[134 922]
[135 922]
[136 921]
[138 921]
[139 920]
[139 919]
[140 918]
[140 916]
[139 915]
[139 913]
[137 911]
[136 911]
[135 910]
[  1 909]
[  0 910]
[  0 944]
[  2 944]
[  3 945]
[  6 945]
[  7 944]
[  8 944]
[ 10 942]
[ 10 941]
[ 14 937]
[ 15 937]
[ 16 936]
[ 17 936]
[ 18 935]
[ 19 935]
[ 19 934]
[ 20 933]
[ 20 931]
[ 21 930]
[ 21 921]
[ 20 920]
[ 20 919]
[ 18 917]
[ 17 917]
[ 16 916]
[ 15 916]
[ 14 915]
[ 14 914]
[ 12 912]
[ 11 912]
[  9 910]
[  4 910]
[  3 909]
[ 59 908]
[ 59 909]
[ 58 910]
[ 58 914]
[ 60 916]
[ 59 917]
[ 58 917]
[ 57 918]
[ 56 918]
[ 56 920]
[ 55 921]
[ 56 921]
[ 57 922]
[ 57 928]
[ 58 929]
[ 59 929]
[ 60 930]
[ 63 930]
[ 64 929]
[ 64 927]
[ 66 925]
[ 66 924]
[ 67 923]
[ 68 924]
[ 73 924]
[ 76 921]
[ 76 918]
[ 77 917]
[ 77 914]
[ 75 912]
[ 75 911]
[ 74 912]
[ 72 912]
[ 71 911]
[ 70 912]
[ 69 912]
[ 68 911]
[ 66 911]
[ 64 909]
[ 62 909]
[ 61 908]
[ 73 893]
[ 73 897]
[ 72 898]
[ 73 899]
[ 73 900]
[ 75 902]
[ 76 902]
[ 77 903]
[ 79 903]
[ 80 902]
[ 80 901]
[ 81 900]
[ 81 899]
[ 80 898]
[ 80 894]
[ 79 893]
[2469  863]
[2468  864]
[2465  864]
[2464  865]
[2463  864]
[2462  865]
[2461  865]
[2459  867]
[2458  867]
[2457  868]
[2457  869]
[2454  872]
[2453  872]
[2453  875]
[2452  876]
[2452  879]
[2451  880]
[2451  881]
[2450  882]
[2450  883]
[2452  885]
[2452  887]
[2453  888]
[2452  889]
[2450  889]
[2449  890]
[2449  892]
[2447  894]
[2445  892]
[2444  892]
[2444  893]
[2443  894]
[2444  895]
[2443  896]
[2442  896]
[2442  897]
[2441  898]
[2439  898]
[2438  899]
[2437  899]
[2436  900]
[2435  900]
[2435  902]
[2434  903]
[2433  902]
[2432  903]
[2431  902]
[2431  901]
[2429  903]
[2428  903]
[2426  905]
[2425  905]
[2424  906]
[2421  906]
[2419  908]
[2418  908]
[2417  909]
[2415  909]
[2415  910]
[2414  911]
[2413  911]
[2412  912]
[2411  912]
[2411  914]
[2410  915]
[2409  915]
[2408  916]
[2407  916]
[2403  920]
[2402  920]
[2401  921]
[2400  921]
[2399  922]
[2400  923]
[2399  924]
[2398  924]
[2397  925]
[2396  925]
[2396  926]
[2395  927]
[2395  930]
[2394  931]
[2393  931]
[2391  933]
[2391  934]
[2389  936]
[2389  937]
[2388  938]
[2388  940]
[2387  941]
[2387  942]
[2386  943]
[2386  944]
[2385  945]
[2385  948]
[2387  950]
[2387  951]
[2386  952]
[2387  953]
[2387  954]
[2388  955]
[2388  957]
[2389  958]
[2389  960]
[2390  961]
[2390  968]
[2387  971]
[2387  972]
[2385  974]
[2385  975]
[2383  977]
[2382  977]
[2381  978]
[2381  979]
[2380  980]
[2380  982]
[2379  983]
[2379  986]
[2378  987]
[2378  988]
[2379  989]
[2379  993]
[2381  995]
[2381  996]
[2385 1000]
[2386 1000]
[2388 1002]
[2389 1002]
[2390 1003]
[2392 1003]
[2394 1005]
[2396 1005]
[2397 1006]
[2404 1006]
[2405 1007]
[2413 1007]
[2414 1008]
[2415 1007]
[2418 1007]
[2419 1008]
[2420 1008]
[2421 1007]
[2425 1007]
[2426 1006]
[2427 1006]
[2428 1005]
[2430 1005]
[2431 1004]
[2432 1004]
[2433 1003]
[2433 1002]
[2432 1001]
[2432  998]
[2431  997]
[2431  996]
[2430  995]
[2430  994]
[2428  992]
[2428  991]
[2426  989]
[2426  987]
[2432  981]
[2434  981]
[2435  980]
[2438  980]
[2439  981]
[2444  981]
[2445  980]
[2447  980]
[2448  979]
[2449  979]
[2452  976]
[2451  975]
[2453  973]
[2453  970]
[2455  968]
[2456  968]
[2455  967]
[2455  965]
[2456  964]
[2456  962]
[2457  961]
[2457  960]
[2458  959]
[2458  957]
[2461  954]
[2461  952]
[2462  951]
[2462  948]
[2463  947]
[2463  945]
[2465  943]
[2465  942]
[2467  940]
[2467  939]
[2468  938]
[2468  937]
[2469  936]
[2470  936]
[2473  933]
[2473  932]
[2475  930]
[2476  930]
[2477  929]
[2479  929]
[2480  928]
[2481  928]
[2482  927]
[2485  927]
[2486  926]
[2492  926]
[2493  925]
[2494  926]
[2497  926]
[2499  928]
[2502  928]
[2505  931]
[2509  931]
[2509  930]
[2511  928]
[2512  928]
[2513  927]
[2513  924]
[2512  923]
[2513  922]
[2513  921]
[2514  920]
[2513  919]
[2513  918]
[2514  917]
[2514  914]
[2513  913]
[2514  912]
[2514  911]
[2513  910]
[2513  907]
[2512  906]
[2512  905]
[2511  904]
[2512  903]
[2512  902]
[2509  899]
[2510  898]
[2510  897]
[2509  897]
[2508  896]
[2508  894]
[2507  893]
[2506  893]
[2505  892]
[2504  892]
[2503  891]
[2503  889]
[2502  888]
[2502  887]
[2499  884]
[2498  884]
[2495  881]
[2494  881]
[2493  880]
[2493  878]
[2492  877]
[2491  877]
[2490  876]
[2490  875]
[2488  873]
[2488  872]
[2487  873]
[2486  872]
[2486  871]
[2482  867]
[2479  867]
[2478  866]
[2476  866]
[2474  864]
[2473  864]
[2472  865]
[2470  863]
[ 39 852]
[ 38 853]
[ 37 853]
[ 36 854]
[ 35 854]
[ 34 855]
[ 33 855]
[ 31 857]
[ 28 857]
[ 27 858]
[ 22 858]
[ 21 859]
[ 18 859]
[ 17 860]
[ 15 860]
[ 14 861]
[ 13 861]
[ 12 862]
[ 11 862]
[  8 865]
[  7 865]
[  6 866]
[  5 866]
[  4 867]
[  0 867]
[  0 889]
[  3 892]
[  6 892]
[  7 893]
[ 15 893]
[ 16 892]
[ 17 892]
[ 17 890]
[ 18 889]
[ 20 891]
[ 19 892]
[ 19 893]
[ 18 894]
[ 20 896]
[ 19 897]
[ 18 897]
[ 17 898]
[ 18 899]
[ 21 899]
[ 21 897]
[ 22 896]
[ 21 896]
[ 19 894]
[ 19 892]
[ 20 891]
[ 21 891]
[ 21 890]
[ 19 888]
[ 19 887]
[ 20 886]
[ 21 886]
[ 21 885]
[ 24 882]
[ 25 882]
[ 26 881]
[ 27 881]
[ 29 879]
[ 30 879]
[ 30 878]
[ 33 875]
[ 33 874]
[ 34 873]
[ 35 874]
[ 37 874]
[ 37 873]
[ 38 872]
[ 40 872]
[ 40 870]
[ 42 868]
[ 43 868]
[ 43 867]
[ 44 866]
[ 45 866]
[ 46 865]
[ 48 865]
[ 51 862]
[ 51 860]
[ 52 859]
[ 51 858]
[ 51 855]
[ 50 855]
[ 48 853]
[ 47 853]
[ 46 852]
[1790  844]
[1790  846]
[1789  847]
[1784  847]
[1784  848]
[1781  851]
[1780  851]
[1780  852]
[1782  854]
[1782  855]
[1783  856]
[1783  859]
[1784  860]
[1784  861]
[1783  862]
[1783  863]
[1784  864]
[1784  865]
[1783  866]
[1783  867]
[1784  868]
[1783  869]
[1783  871]
[1784  870]
[1785  871]
[1785  872]
[1787  874]
[1787  875]
[1788  876]
[1788  877]
[1789  878]
[1790  878]
[1791  879]
[1794  879]
[1796  881]
[1797  881]
[1798  880]
[1800  880]
[1801  881]
[1802  881]
[1803  880]
[1805  880]
[1806  879]
[1806  878]
[1807  877]
[1808  877]
[1809  876]
[1809  875]
[1810  874]
[1810  873]
[1809  872]
[1810  871]
[1811  871]
[1812  870]
[1812  869]
[1811  868]
[1811  866]
[1812  865]
[1812  861]
[1813  860]
[1813  859]
[1812  858]
[1812  857]
[1810  855]
[1810  854]
[1809  854]
[1807  852]
[1807  850]
[1805  848]
[1805  847]
[1803  847]
[1802  846]
[1802  845]
[1800  845]
[1799  844]
[1794  844]
[1793  845]
[1792  845]
[1791  844]
[2423  823]
[2420  826]
[2419  825]
[2418  825]
[2414  829]
[2412  829]
[2411  830]
[2410  830]
[2409  831]
[2406  831]
[2405  832]
[2402  832]
[2401  833]
[2400  833]
[2399  834]
[2398  834]
[2397  833]
[2396  834]
[2394  834]
[2393  835]
[2392  835]
[2390  837]
[2387  837]
[2386  838]
[2385  838]
[2384  839]
[2383  839]
[2382  838]
[2381  839]
[2379  839]
[2378  840]
[2376  840]
[2375  839]
[2373  839]
[2374  840]
[2373  841]
[2371  841]
[2369  843]
[2369  844]
[2370  845]
[2368  847]
[2368  848]
[2369  848]
[2370  849]
[2370  851]
[2371  852]
[2371  854]
[2370  855]
[2372  855]
[2373  856]
[2372  857]
[2372  862]
[2371  863]
[2370  862]
[2370  863]
[2371  864]
[2370  865]
[2371  866]
[2373  866]
[2375  868]
[2375  869]
[2376  868]
[2377  868]
[2378  869]
[2379  869]
[2383  865]
[2384  866]
[2385  865]
[2385  864]
[2386  863]
[2387  863]
[2387  861]
[2389  859]
[2389  857]
[2388  856]
[2389  855]
[2388  854]
[2390  852]
[2390  851]
[2391  850]
[2391  849]
[2392  848]
[2393  848]
[2393  847]
[2395  845]
[2395  844]
[2396  843]
[2397  843]
[2398  842]
[2399  842]
[2401  840]
[2402  841]
[2402  842]
[2401  843]
[2402  844]
[2403  843]
[2404  843]
[2405  842]
[2408  842]
[2409  841]
[2410  841]
[2412  843]
[2414  843]
[2415  842]
[2416  843]
[2419  843]
[2420  844]
[2426  844]
[2427  843]
[2430  843]
[2431  844]
[2432  843]
[2437  843]
[2438  842]
[2438  839]
[2437  838]
[2437  836]
[2438  835]
[2439  835]
[2438  835]
[2437  834]
[2436  835]
[2435  834]
[2435  833]
[2436  832]
[2436  831]
[2435  830]
[2435  829]
[2434  829]
[2431  826]
[2431  823]
[2430  824]
[2424  824]
[756 821]
[755 822]
[755 823]
[754 824]
[752 824]
[751 823]
[751 822]
[751 825]
[749 827]
[748 827]
[747 828]
[747 829]
[746 830]
[746 831]
[743 834]
[744 835]
[743 836]
[743 837]
[742 838]
[742 840]
[741 841]
[741 844]
[740 845]
[740 849]
[739 850]
[740 851]
[740 852]
[741 853]
[741 855]
[742 856]
[742 859]
[745 862]
[745 863]
[747 865]
[747 866]
[748 866]
[752 870]
[752 871]
[753 872]
[753 873]
[755 875]
[755 876]
[756 877]
[757 877]
[760 880]
[760 881]
[768 889]
[769 889]
[770 890]
[771 890]
[772 891]
[773 891]
[774 892]
[776 892]
[777 893]
[778 892]
[783 892]
[784 891]
[785 891]
[786 890]
[786 889]
[790 885]
[790 884]
[791 883]
[791 881]
[792 880]
[792 878]
[793 877]
[793 875]
[794 874]
[794 871]
[796 869]
[796 868]
[794 866]
[794 864]
[793 863]
[794 862]
[794 859]
[793 858]
[793 854]
[792 854]
[791 853]
[791 850]
[790 849]
[790 848]
[789 847]
[789 846]
[788 845]
[788 844]
[785 841]
[785 840]
[786 839]
[785 838]
[784 838]
[783 837]
[783 835]
[782 835]
[781 834]
[780 834]
[778 832]
[778 831]
[772 825]
[771 826]
[769 826]
[766 823]
[762 823]
[761 822]
[760 822]
[759 821]
[758 821]
[757 822]
[2788  818]
[2787  819]
[2784  819]
[2784  820]
[2783  821]
[2782  821]
[2782  822]
[2784  822]
[2785  823]
[2784  824]
[2785  824]
[2786  825]
[2786  826]
[2788  826]
[2788  825]
[2790  823]
[2791  823]
[2791  822]
[2792  821]
[2791  820]
[2791  819]
[2790  819]
[2789  818]
[704 805]
[704 809]
[706 811]
[706 812]
[707 812]
[709 814]
[711 814]
[713 816]
[714 816]
[716 814]
[717 814]
[719 812]
[720 813]
[722 811]
[723 811]
[723 809]
[722 809]
[721 808]
[720 808]
[719 807]
[718 807]
[716 805]
[715 806]
[708 806]
[707 805]
[2674  731]
[2672  733]
[2671  732]
[2671  733]
[2668  736]
[2668  738]
[2669  739]
[2669  741]
[2670  742]
[2670  744]
[2671  745]
[2671  746]
[2673  748]
[2673  750]
[2674  751]
[2674  752]
[2678  752]
[2679  753]
[2679  754]
[2680  755]
[2681  755]
[2682  756]
[2683  755]
[2684  756]
[2685  756]
[2686  755]
[2687  755]
[2690  752]
[2689  751]
[2689  746]
[2690  745]
[2688  743]
[2688  740]
[2687  739]
[2686  739]
[2684  737]
[2686  735]
[2685  734]
[2683  734]
[2682  733]
[2680  733]
[2679  732]
[2679  731]
[2678  731]
[2677  732]
[2676  731]
[1407  731]
[1408  730]
[1412  730]
[1413  731]
[1413  732]
[1412  733]
[1411  733]
[1410  734]
[1404  734]
[1403  733]
[1405  731]
[2346  713]
[2345  714]
[2344  714]
[2343  715]
[2342  714]
[2339  714]
[2336  717]
[2338  719]
[2339  719]
[2340  720]
[2339  721]
[2338  721]
[2338  722]
[2339  723]
[2341  723]
[2343  725]
[2343  727]
[2344  726]
[2345  727]
[2345  728]
[2346  728]
[2347  727]
[2348  727]
[2349  726]
[2350  727]
[2354  727]
[2357  730]
[2358  730]
[2359  731]
[2360  730]
[2362  730]
[2363  729]
[2364  729]
[2365  728]
[2362  725]
[2362  720]
[2360  718]
[2359  718]
[2358  717]
[2358  716]
[2356  716]
[2354  714]
[2352  714]
[2351  713]
[2350  713]
[2349  714]
[2348  713]
[3245  583]
[3246  582]
[3247  583]
[3248  582]
[3250  582]
[3252  584]
[3250  586]
[3246  586]
[3248  588]
[3250  588]
[3251  589]
[3247  593]
[3246  592]
[3245  592]
[3244  591]
[3245  590]
[3245  588]
[3244  588]
[3243  587]
[3243  586]
[3245  584]
